geometry,zip,puma,FIPS,tract2010,NCES_ID,ec_high_own_ses_hs,ec_high_parent_ses_hs,volunteering_rate_hs,exposure_parent_ses_hs,exposure_own_ses_hs,ec_own_ses_hs,ec_parent_ses_hs,black,white,hispanic,civic_organizations_zip,frac_coll_plus2016,nonwhite_share2010
"c(-74.216517, 41.524229)",12549,2901,36,36071010801,361968001803,1.4351799,1.39767,0.058759999,1.33401,1.20446,1.1618201,1.33413,0.106,0.688,0.152,0.01794,0.2415,0.3231
"c(-74.7015, 41.6439)",12701,2701,36,36105951600,361974001810,1.23182,1.06425,0.051630002,0.93958998,0.87892002,0.80462003,0.95924997,0.024,0.856,0.066,0.01554,0.1675,0.3344
"c(-76.4201, 42.7076)",13118,704,36,36011040800,361980001813,1.15527,0.91733998,0.073820002,0.80360001,0.86993003,0.83719999,0.85794002,0.006,0.927,0.004,0.016249999,0.1651,0.1641
"c(-73.4784, 44.0447)",12960,200,36,36031961000,361983001815,1.14328,0.90581,0.04239,0.82928002,0.88344997,0.94594002,0.86387002,0.002,0.941,0.006,0.012871069,0.1327,0.05
"c(-75.6594, 42.944)",13408,1500,36,36053030600,361992001819,1.27205,0.98154002,0.03751,0.94066,1.01682,1.03746,0.9727,0,0.952,0.003,0.026319999,0.1857,NA
"c(-73.678748, 41.191935)",10549,3103,36,36119012700,361995001822,1.7449,1.69001,0.046629999,1.5608900000000001,1.51578,1.10403,1.45363,0.026,0.847,0.053,0.018409999,0.6896,0.1104
"c(-73.027196, 40.940107)",11766,3304,36,36103158205,362004004827,1.79725,1.65414,0.038959999,1.62166,1.70892,1.72155,1.64718,0.008,0.887,0.031,0.01381,0.4481,0.1009
"c(-73.8151, 40.9258)",10552,3107,36,36119004400,362010001839,0.89095998,0.66905999,0.017859999,0.68572998,0.69769001,0.70591998,0.64342999,0.209,0.596,0.075,0.0046600001,0.5363,0.3713
"c(-74.001507, 41.087619)",10954,3002,36,36087011303,362019001854,1.79126,1.63318,0.04724,1.60141,1.6710401,1.70388,1.614,0.042,0.789,0.077,0.01571,0.468,0.2806
"c(-77.4011, 42.6185)",14512,1400,36,36069052200,362022001856,1.23862,1.0755,0.085189998,1.00284,1.03464,1.00877,0.96679997,0.011,0.952,0.008,0.0359,0.2328,0.0368
"c(-73.97, 41.1507)",10956,3001,36,36087010802,362034001863,1.8597701,1.77621,0.065650001,1.73239,1.77873,1.74691,1.74238,0.066,0.71,0.132,0.031239999,0.6817,0.1915
"c(-73.98, 41.1032)",10994,3002,36,36087011200,362034001865,1.84733,1.78376,0.051929999,1.74108,1.74062,1.7100101,1.76815,0.042,0.789,0.077,0.03119,0.5339,0.2157
"c(-75.2842, 43.0702)",13413,402,36,36065025100,362037001879,1.68682,1.3607399,0.068609998,1.35277,1.52303,1.558,1.3221101,0.068,0.855,0.018,0.01029,0.429,0.0531
"c(-73.380594, 42.475393)",12125,2100,36,36021000100,362043001886,1.28499,1.1601501,0.042070001,1.14805,1.04877,1.0517499,1.14362,0.014,0.915,0.026,0.059708342,0.3514,0.0534
"c(-74.076239, 41.724473)",12561,2702,36,36111953300,362046001891,1.51012,1.3900599,0.076049998,1.35488,1.30857,1.28474,1.32815,0.047,0.844,0.042,0.04098,0.511,0.135
"c(-73.7952, 40.9293)",10801,3107,36,36119006600,362049001900,1.5521899,1.37344,0.039019998,1.15569,1.21148,1.0197901,1.0587,0.209,0.596,0.075,0.01233,0.4899,0.3001
"c(-77.1097, 43.0381)",14513,800,36,36117021100,362064002895,1.27652,0.87713999,0.083329998,0.81384999,0.97180998,0.88654,0.82036,0.018,0.909,0.019,0.01524,0.1585,0.1629
"c(-76.1751, 42.2403)",13811,2202,36,36107020100,362067002900,1.26884,1.01836,0.059640002,0.89701998,0.98413002,0.96901,0.95406002,0.004,0.937,0.009,0.01668,0.2219,0.0256
"c(-74.027185, 41.509185)",12550,2901,36,36071000300,362070002910,1.2045,1.16774,0.042020001,0.98918003,0.77139002,0.65173,0.88270003,0.106,0.688,0.152,0.01809,0.1267,0.8384
"c(-78.6945, 43.2873)",14108,1102,36,36063024201,362076002922,1.26491,1.06863,0.05043,1.00147,1.0265,1.0096,1.01077,0.021,0.934,0.008,0.02262,0.1524,0.0412
"c(-76.595646, 42.359012)",14867,2300,36,36109001800,362079002925,1.11947,0.98727,0.13499001,0.87515998,0.90430999,0.97701001,0.88802999,0.03,0.812,0.027,0.0185,0.2976,0.0676
"c(-78.9225, 43.141)",14132,1102,36,36063024406,362085002953,1.39306,1.12016,0.045809999,1.09232,1.1930799,1.16146,1.09096,0.021,0.934,0.008,0.0086500002,0.223,0.0861
"c(-73.89, 42.818)",12309,1700,36,36093032101,362088002959,1.75021,1.51056,0.065899998,1.46491,1.61523,1.6042399,1.47526,0.046,0.803,0.054,0.01116,0.7443,0.1554
"c(-73.3234, 40.7254)",11703,3312,36,36103123101,362091004740,1.64373,1.46562,0.054189999,1.44876,1.52593,1.52004,1.44052,0.051,0.832,0.073,0.01043,0.3767,0.2082
"c(-73.748, 42.7358)",12110,2002,36,36001013505,362100002985,1.70679,1.42536,0.064680003,1.37462,1.50811,1.42835,1.36657,0.023,0.89,0.012,0.025,0.418,0.0948
"c(-76.104005, 43.174403)",13039,702,36,36067010301,362121002997,1.43742,1.23523,0.0484,1.1576101,1.1521699,1.05739,1.1058199,0.009,0.923,0.011,0.016729999,0.3088,0.0662
"c(-78.8711, 43.0511)",14120,1101,36,36063024600,362124003013,1.37764,1.0814199,0.049090002,0.99302,1.13509,1.0762399,0.97346997,0.055,0.876,0.017,0.0079100002,0.3064,0.0344
"c(-73.415351, 44.989284)",12919,200,36,36019100100,362125003019,1.36173,1.02871,0.064049996,0.93166,1.08729,1.0407701,0.98194999,0.002,0.941,0.006,0.0126,0.1582,0.0398
"c(-73.843281, 44.894191)",12934,200,36,36019100400,362126003024,1.03769,0.91046,0.04651,0.82071,0.77958,0.79373997,0.8538,0.002,0.941,0.006,0.018166678,0.0745,0.3154
"c(-73.3408, 40.8796)",11740,3301,36,36103110501,362127003033,1.81893,1.63498,0.076629996,1.55628,1.67867,1.44644,1.48941,0.014,0.894,0.035,0.01671,0.6227,0.0758
"c(-75.514839, 42.526813)",13815,2203,36,36017970400,362133003039,1.2562799,0.91231,0.059379999,0.81130999,0.91957998,0.80063999,0.78464001,0.005,0.942,0.011,0.021989999,0.1787,0.0881
"c(-74.9884, 44.775)",13667,100,36,36089490600,362136003045,1.1407599,0.98725998,0.059900001,0.91430998,0.89122999,0.90768999,0.90976,0.002,0.928,0.006,0.01251,0.1586,0.0401
"c(-73.9313, 41.1072)",10989,3002,36,36087011102,362148003051,1.69189,1.60814,0.058079999,1.45315,1.43559,1.20033,1.4014601,0.042,0.789,0.077,0.01479,0.4841,0.4253
"c(-78.2787, 43.0737)",14125,1000,36,36037950200,362151003055,1.34892,1.08135,0.035160001,1.02745,1.09439,1.1260999,1.07944,0.01,0.936,0.012,0.022260001,0.18,0.0907
"c(-73.63, 40.6371)",11572,3210,36,36059413300,362157003059,1.86619,1.63503,0.053819999,1.60979,1.8057801,1.78574,1.60697,0.107,0.765,0.068,0.0083600003,0.5041,0.117
"c(-76.7928, 42.3349)",14869,2402,36,36097950500,362163003068,1.0387599,0.90599,0.03458,0.78557003,0.78175998,0.79571998,0.80632001,0.001,0.939,0.007,0.039393693,0.1667,0.0333
"c(-75.4846, 44.6892)",13669,100,36,36089491500,362166004325,1.2268,0.84153003,0.045759998,0.75669998,0.84369999,0.73578,0.7432,0.002,0.928,0.006,0.01333,0.1918,0.0354
"c(-78.4345, 42.0823)",14760,2500,36,36009961700,362172003082,1.26352,0.99343002,0.055640001,0.85089999,0.87151998,0.73658001,0.81983,0.002,0.928,0.007,0.01373,0.1807,0.1554
"c(-75.051075, 42.469811)",13820,403,36,36077590900,362178003095,1.4019001,1.149,0.094999999,1.0648,1.12815,1.0062701,1.01762,0.003,0.936,0.016,0.02751,0.4153,0.1279
"c(-76.2051, 42.9314)",13120,704,36,36067016001,362181003098,1.49686,1.22914,0.02472,1.1664701,1.2781301,1.29014,1.19008,0.006,0.927,0.004,0.0217,0.3613,0.0481
"c(-78.7302, 42.7735)",14127,1207,36,36029013702,362190003110,1.60084,1.43523,0.06397,1.37824,1.50872,1.50712,1.3829,0.007,0.939,0.005,0.01849,0.5114,0.0556
"c(-75.3398, 43.162)",13424,402,36,36065026100,362196003116,1.37789,1.38056,0.05714,1.31823,1.20792,1.22189,1.37208,0.068,0.855,0.018,0.03404,0.1986,0.0989
"c(-73.8601, 41.16)",10562,3102,36,36119013400,362202003121,1.59666,1.37644,0.062399998,1.19254,1.2699,1.02794,1.07592,0.048,0.768,0.123,0.0098000001,0.3737,0.5475
"c(-76.5245, 43.4504)",13126,600,36,36075021602,362205003130,1.39703,1.18713,0.042709999,1.06697,1.04422,0.91600001,1.03514,0.011,0.937,0.006,0.024490001,0.236,0.0846
"c(-76.821407, 42.672429)",14521,800,36,36099950900,362214003134,1.14882,0.82484001,0.075110003,0.76230001,0.91202998,0.93220001,0.78135002,0.018,0.909,0.019,0.027790001,0.2097,0.0386
"c(-76.272902, 42.11725)",13827,2202,36,36107020500,362217003138,1.39044,1.2388901,0.070840001,1.13633,1.16795,1.13063,1.12644,0.004,0.937,0.009,0.038710002,0.2998,0.077
"c(-75.6054, 42.4408)",13830,2203,36,36017970700,362226003143,1.23799,0.95231003,0.07288,0.87937999,0.96213001,0.99386001,0.88158,0.005,0.942,0.011,0.01344,0.1945,0.0509
"c(-77.2459, 43.0585)",14522,800,36,36117020700,362238003153,1.36385,1.01529,0.054159999,0.92328,1.13887,1.11377,0.92887002,0.018,0.909,0.019,0.018920001,0.1811,0.0444
"c(-79.485208, 42.078102)",14767,2600,36,36013036800,362241003156,1.2733001,1.0600899,0.056940001,0.98096001,1.03144,1.0736901,1.02346,0.012,0.914,0.035,0.026759475,0.2076,0.0212
"c(-72.988338, 40.809208)",11763,3307,36,36103159108,362247003165,1.50295,1.48385,0.039299998,1.35078,1.29904,1.2326699,1.29897,0.085,0.78,0.046,0.01116,0.2998,0.2376
"c(-78.018397, 42.871948)",14525,1000,36,36037951300,362250003171,1.29772,1.00598,0.10737,0.98207003,1.07221,1.12068,0.94986999,0.01,0.936,0.012,0.01312,0.2196,0.0425
"c(-73.9178, 41.2883)",10566,3102,36,36119014500,362265003181,1.09545,0.78917998,0.022639999,0.71715999,0.85699999,0.84485,0.71701002,0.048,0.768,0.123,0.01359,0.4119,0.4246
"c(-73.811787, 40.902865)",10803,3107,36,36119005400,362268003188,1.83371,1.6402299,0.0647,1.5837801,1.7569799,1.7230901,1.59164,0.209,0.596,0.075,0.01874,0.8307,0.152
"c(-77.471, 43.1362)",14526,901,36,36055011605,362271003196,1.63021,1.49403,0.050299998,1.42014,1.499,1.4618599,1.44065,0.032,0.888,0.028,0.01524,0.5156,0.0944
"c(-77.0617, 42.6647)",14527,1400,36,36123150400,362274003200,1.2788301,1.02615,0.052949999,0.94264001,0.96644002,0.93948001,0.89611,0.011,0.952,0.008,0.041919999,0.3209,0.0506
"c(-78.0027, 42.7253)",14530,1300,36,36121970600,362277003204,1.31376,1.0010999,0.051089998,0.87854999,1.0529701,1.01688,0.90131998,0.01,0.927,0.012,0.02005,0.1379,0.0548
"c(-73.534357, 44.582837)",12972,200,36,36019101900,362283003209,1.28511,0.95978999,0.04293,0.89432001,0.95384002,0.90570003,0.87746,0.002,0.941,0.006,0.019819999,0.3054,0.0466
"c(-77.097515, 42.956991)",14432,1400,36,36069050400,362289003214,1.2451299,1.00375,0.075400002,0.95565999,1.01306,0.98395997,0.94554001,0.011,0.952,0.008,0.01695,0.1589,0.0413
"c(-76.3046, 43.2351)",13135,600,36,36075020901,362292003219,1.23132,1.00667,0.067270003,0.93273002,0.98036999,0.93628001,0.91604,0.011,0.937,0.006,0.01846,0.132,0.0462
"c(-74.307536, 41.602403)",12566,2902,36,36071010901,362301003228,1.33121,1.2641,0.052140001,1.20596,1.10245,1.06315,1.20986,0.114,0.698,0.097,0.0218,0.2652,0.1586
"c(-73.662804, 41.984047)",12567,2801,36,36027120000,362304003231,1.4354399,1.32111,0.05762,1.21262,1.23613,1.21436,1.23736,0.026,0.893,0.034,0.034359999,0.2085,0.1072
"c(-77.5177, 43.0601)",14534,906,36,36055012304,362316003241,1.76834,1.6276799,0.071209997,1.59157,1.70588,1.6942,1.62254,0.024,0.871,0.013,0.01345,0.7221,0.1223
"c(-77.5237, 43.0885)",14534,906,36,36055012301,362316003242,1.7670799,1.61559,0.078919999,1.59409,1.6803,1.67986,1.60089,0.024,0.871,0.013,0.01345,0.7422,0.1237
"c(-73.474761, 40.700007)",11758,3208,36,36059520900,362319003248,1.87024,1.71482,0.056669999,1.6775,1.79093,1.80964,1.70717,0.015,0.879,0.044,0.0087200003,0.434,0.0721
"c(-73.4584, 40.7818)",11803,3203,36,36059519702,362322003256,1.91971,1.80757,0.055160001,1.7724,1.88791,1.85827,1.77449,0.011,0.715,0.039,0.01165,0.6518,0.1212
"c(-73.4707, 44.687)",12901,200,36,36019101000,362328003263,1.48181,1.08403,0.048360001,0.97794002,1.20926,1.13325,0.97561002,0.002,0.941,0.006,0.01709,0.5268,0.0865
"c(-75.0569, 43.2288)",13431,401,36,36043011501,362337003269,1.24623,1.14516,0.084710002,1.04237,1.0484101,1.12964,1.13015,0.002,0.955,0.007,0.00388,0.3134,0.0249
"c(-76.6169, 43.0416)",13140,704,36,36011040300,362343003272,1.13201,0.91782999,0.02932,0.85579997,0.92088997,0.89094001,0.83879,0.006,0.927,0.004,0.01321,0.1198,0.0322
"c(-73.6789, 41.0117)",10573,3104,36,36119008301,362346003278,1.34781,0.96829998,0.01778,0.71814001,1.01781,0.95264,0.67594999,0.045,0.743,0.139,0.00685,0.3447,0.3651
"c(-74.673218, 41.380123)",12771,2902,36,36071011601,362352003286,1.18132,1.11742,0.041170001,1.02493,0.87085003,0.81603003,0.99447,0.114,0.698,0.097,0.01416,0.128,0.1286
"c(-73.6796, 40.8303)",11050,3201,36,36059301000,362358003295,1.8795,1.75255,0.061640002,1.68529,1.8006999,1.72642,1.65435,0.009,0.745,0.045,0.020169999,0.76,0.1435
"c(-78.3311, 42.033)",14770,2500,36,36009961200,362364003298,1.14296,0.99245,0.051729999,0.92054999,0.91764998,0.91004997,0.96173,0.002,0.928,0.007,0.0155,0.1844,0.0382
"c(-74.980425, 44.674989)",13676,100,36,36089490900,362367003301,1.4926701,1.1667399,0.063309997,1.02441,1.2243,1.2051899,1.05299,0.002,0.928,0.006,0.03297,0.5091,0.0999
"c(-73.9138, 41.6948)",12603,2802,36,36027220901,362376003307,0.88217002,0.71195,0.02664,0.6645,0.57616001,0.52460998,0.64554,0.107,0.735,0.075,0.01395,0.2203,0.5545
"c(-77.2894, 42.5251)",14873,2402,36,36101960200,362379003310,1.02908,0.96619999,0.04245,0.89249998,0.86416,0.91198999,0.95321,0.001,0.939,0.007,0.0114,0.1569,0.0404
"c(-76.1244, 43.5522)",13142,600,36,36075020302,362388003312,1.26947,1.02271,0.04803,0.92783999,0.98853999,0.94962001,0.95815998,0.011,0.937,0.006,0.016340001,0.146,0.0289
"c(-73.8581, 41.3366)",10579,3101,36,36079010900,362400004837,1.7324899,1.52177,0.067469999,1.46099,1.61975,1.6143301,1.48251,0.023,0.869,0.062,0.01017,0.4494,0.1733
"c(-73.692896, 43.330428)",12804,300,36,36113070702,362403003318,1.5175101,1.21378,0.10432,1.14543,1.22824,1.07347,1.1093301,0.009,0.931,0.012,0.01158,0.3515,0.0585
"c(-78.966115, 42.165693)",14772,2500,36,36009961400,362409003321,1.12055,0.94275999,0.069430001,0.87119001,0.88624001,0.85439998,0.86826998,0.002,0.928,0.007,0.01526,0.1292,0.0405
"c(-73.822995, 42.498244)",12158,2002,36,36001014402,362415003327,1.29723,1.11156,0.06219,1.05047,1.04404,0.98989999,1.04247,0.023,0.89,0.012,0.00942,0.1865,0.1402
"c(-76.7176, 43.2391)",13143,800,36,36117021502,362421003330,1.1538,0.95652002,0.03308,0.85324001,0.91070002,0.89389002,0.87678999,0.018,0.909,0.019,0.0055800001,0.0952,0.093
"c(-73.8842, 41.9997)",12571,2801,36,36027150006,362424003334,1.60337,1.33355,0.088299997,1.3231601,1.39973,1.35321,1.27268,0.026,0.893,0.034,0.034619998,0.4127,0.1193
"c(-77.2322, 42.959749)",14548,1400,36,36069050302,362427003336,1.30434,1.06803,0.08963,0.99177998,1.08868,1.0554,0.99453998,0.011,0.952,0.008,0.01774,0.1397,0.0478
"c(-73.721118, 42.65411)",12144,1900,36,36083051600,362445003341,1.12604,0.99463999,0.057700001,0.92455,0.80439001,0.82336998,0.96433997,0.044,0.86,0.02,0.0097099999,0.2568,0.2113
"c(-73.9004, 41.9256)",12572,2801,36,36027160005,362448003345,1.70507,1.41966,0.09646,1.37628,1.5592999,1.585,1.3792599,0.026,0.893,0.034,0.056279998,0.523,0.1167
"c(-72.6769, 40.928)",11901,3305,36,36103169800,362469003359,1.38323,1.00826,0.036010001,0.91943002,1.18264,1.09393,0.90357,0.03,0.858,0.062,0.01836,0.1293,0.538
"c(-77.6372, 43.1403)",14619,903,36,36055006700,362475003422,0.84568,0.55150998,0.0251,0.54058999,0.47920001,0.43888,0.51142001,0.422,0.403,0.072,0.00147,0.1977,0.8487
"c(-77.5905, 43.1587)",14607,902,36,36055001000,362475004787,1.0632401,0.86781001,0.051879998,0.78302002,0.76757997,0.72452998,0.76308,0.26,0.563,0.119,0.015860001,0.5435,0.2555
"c(-73.6209, 40.6674)",11570,3210,36,36059412700,362478003431,1.88431,1.5989,0.062870003,1.58128,1.80419,1.71691,1.52421,0.107,0.765,0.068,0.01592,0.6983,0.0699
"c(-72.94209, 40.940535)",11764,3304,36,36103158401,362484003437,1.64223,1.5888,0.051910002,1.53183,1.5015301,1.48148,1.5342799,0.008,0.887,0.031,0.01137,0.3638,0.1162
"c(-74.1884, 41.8144)",12404,2701,36,36111953000,362496003458,1.3723,1.08883,0.078249998,1.0142699,1.06935,1.0062799,1.01735,0.024,0.856,0.066,0.58927,0.363,0.1178
"c(-73.5807, 40.6886)",11575,3206,36,36059414001,362499003463,0.96201998,0.72136998,0.027589999,0.61568999,0.76090997,0.73246998,0.6347,0.424,0.28,0.239,0.0071100001,0.1296,0.9873
"c(-73.6397, 40.7925)",11577,3201,36,36059302200,362505003470,1.9224,1.79803,0.039489999,1.73431,1.88305,1.86099,1.69981,0.009,0.745,0.045,0.01204,0.5619,0.4548
"c(-78.468421, 43.211737)",14105,1102,36,36063024002,362514003476,1.23182,1.04629,0.058479998,0.9752,1.00819,1.01728,0.97644001,0.021,0.934,0.008,0.00789,0.1516,0.0614
"c(-77.6066, 43.058)",14467,906,36,36055013203,362517003485,1.4307801,1.28552,0.05229,1.2052,1.2268699,1.1645401,1.20147,0.024,0.871,0.013,0.01121,0.3175,0.1933
"c(-73.1015, 40.8383)",11779,3308,36,36103158502,362535004567,1.68586,1.57162,0.04913,1.53258,1.55699,1.5253,1.55761,0.018,0.853,0.063,0.0064500002,0.2334,0.1462
"c(-73.0122, 40.8444)",11738,3307,36,36103158704,362535005740,1.69405,1.5988899,0.051169999,1.55185,1.56748,1.53607,1.57561,0.085,0.78,0.046,0.0113,0.308,0.4135
"c(-78.739032, 42.160479)",14779,2500,36,36009940300,362544003519,0.97082001,0.71218002,0.041680001,0.63620001,0.64261001,0.63322997,0.62132001,0.002,0.928,0.007,0.01619,0.1333,0.3208
"c(-74.518957, 44.96181)",12937,200,36,36033950200,362550003524,1.0678101,0.85530001,0.081009999,0.77578002,0.76766002,0.81523001,0.78397,0.002,0.941,0.006,0.013805854,0.137,0.1364
"c(-76.076367, 43.646761)",13083,600,36,36075020200,362565003527,1.1590199,0.99229002,0.05381,0.93782002,0.92114002,0.94648999,0.96274,0.011,0.937,0.006,0.01233,0.1372,0.0307
"c(-74.143784, 44.327715)",12983,200,36,36033951000,362574003535,1.44361,1.09855,0.074969999,1.04679,1.17637,1.11874,0.96793997,0.002,0.941,0.006,0.038740002,0.3264,0.0746
"c(-73.798913, 43.073643)",12866,1801,36,36091061200,362577003543,1.66974,1.40986,0.084990002,1.31567,1.40801,1.20803,1.27075,0.012,0.903,0.021,0.02699,0.4875,0.0988
"c(-73.9476, 42.0861)",12477,2702,36,36111950100,362580003549,1.29591,1.12887,0.06174,1.09171,0.99318999,0.93594003,1.04916,0.047,0.844,0.042,0.01529,0.2397,0.0787
"c(-73.094, 40.7349)",11796,3309,36,36103147702,362592003557,1.77773,1.6741101,0.05077,1.62327,1.68222,1.68455,1.64658,0.019,0.863,0.051,0.018519999,0.3582,0.0635
"c(-73.793, 40.995)",10583,3105,36,36119010000,362595003566,1.93812,1.84375,0.063069999,1.81999,1.91058,1.877,1.84259,0.084,0.662,0.095,0.01407,0.8785,0.2047
"c(-74.0166, 42.7822)",12306,1700,36,36093032601,362598003571,1.50385,1.33144,0.053679999,1.27166,1.25225,1.24464,1.28448,0.046,0.803,0.054,0.0089999996,0.3831,0.0523
"c(-73.9108, 42.8147)",12308,1700,36,36093020500,362601003583,1.00511,0.80361998,0.034329999,0.66118002,0.57125002,0.52337998,0.60430998,0.046,0.803,0.054,0.0076700002,0.3854,0.2191
"c(-73.7113, 42.5237)",12033,1900,36,36083052501,362607003596,1.57095,1.38519,0.067659996,1.34799,1.35207,1.2865601,1.31905,0.044,0.86,0.02,0.01099,0.3108,0.0485
"c(-74.308055, 42.667307)",12157,403,36,36095740100,362610003598,1.2001801,0.95523,0.056480002,0.90336001,0.98084998,0.97891003,0.90171999,0.003,0.936,0.016,0.032779999,0.1848,0.0394
"c(-73.5814, 43.1059)",12871,1802,36,36091060902,362616003602,1.51082,1.2288899,0.068070002,1.17598,1.26771,1.21304,1.17661,0.004,0.925,0.009,0.02296,0.2015,0.0528
"c(-73.9737, 42.8362)",12302,1700,36,36093032403,362631003609,1.48751,1.27908,0.068750001,1.22428,1.2697001,1.2366199,1.22999,0.046,0.803,0.054,0.0097899996,0.2728,0.0427
"c(-73.6315, 40.8383)",11545,3202,36,36059517600,362637003614,1.87597,1.69268,0.064410001,1.67651,1.83228,1.82397,1.68646,0.018,0.788,0.061,0.019579999,0.5164,0.1377
"c(-73.4936, 40.6856)",11783,3209,36,36059522700,362640003620,1.85903,1.6535,0.046750002,1.59205,1.77909,1.6899,1.54415,0.014,0.907,0.042,0.01163,0.3877,0.0679
"c(-76.798, 42.9219)",13148,800,36,36099950200,362643003624,1.36195,1.0646,0.044980001,0.97516,1.08858,1.07816,0.98461998,0.018,0.909,0.019,0.01623,0.3708,0.0665
"c(-73.7184, 40.6967)",11003,3205,36,36059404901,362652003626,1.62792,1.09077,0.02452,1.06155,1.52623,1.55232,1.09276,0.106,0.646,0.121,0.0085300002,0.3036,0.9287
"c(-73.7062, 40.71461)",11001,3205,36,36059404600,362652003627,1.84377,1.61321,0.044980001,1.5447299,1.77648,1.7538199,1.55235,0.106,0.646,0.121,0.01433,0.53,0.1711
"c(-73.6679, 40.714)",11010,3205,36,36059405302,362652003628,1.82842,1.57988,0.042199999,1.51915,1.75165,1.72444,1.51133,0.106,0.646,0.121,0.0088900002,0.2691,0.2024
"c(-73.6763, 40.7418)",11040,3204,36,36059302900,362652003629,1.87793,1.58638,0.04817,1.54014,1.80989,1.82787,1.58674,0.045,0.623,0.078,0.01062,0.4205,0.2768
"c(-73.6899, 40.7177)",11001,3205,36,36059404800,362652003630,1.71312,1.23973,0.03816,1.14481,1.58983,1.5907201,1.15675,0.106,0.646,0.121,0.01433,0.2577,0.7682
"c(-73.801427, 42.86252)",12065,1801,36,36091062509,362667003640,1.72237,1.4377199,0.055950001,1.38241,1.5488,1.44744,1.3543,0.012,0.903,0.021,0.01118,0.5259,0.1074
"c(-75.4967, 42.6912)",13460,2203,36,36017970100,362670003645,1.31235,0.96635002,0.065200001,0.85907,1.01126,0.97613001,0.86176997,0.005,0.942,0.011,0.01556,0.1747,0.0281
"c(-75.568771, 43.115884)",13478,401,36,36065024700,362676003653,1.37431,1.1204799,0.05384,1.04222,1.09419,1.08751,1.03637,0.002,0.955,0.007,0.0080199996,0.1333,NA
"c(-72.867457, 40.942259)",11786,3304,36,36103158405,362684003657,1.75801,1.62279,0.054669999,1.63306,1.64937,1.67179,1.62404,0.008,0.887,0.031,0.01288,0.3487,0.1131
"c(-75.3862, 42.304)",13838,2203,36,36025970400,362685003663,1.17987,0.87256998,0.061170001,0.79540002,0.85168999,0.88523,0.79828,0.005,0.942,0.011,0.01555,0.1618,0.049
"c(-79.1633, 42.5324)",14136,2600,36,36013035100,362688003666,1.22843,0.87489003,0.063309997,0.79992002,0.98278999,0.95726001,0.84319001,0.012,0.914,0.035,0.01285,0.176,0.0707
"c(-76.4217, 42.9516)",13152,703,36,36067016600,362694003668,1.7912199,1.44133,0.059739999,1.4249001,1.66711,1.6745,1.42149,0.018,0.902,0.012,0.032710001,0.4624,0.0286
"c(-78.7749, 42.8763)",14227,1204,36,36029010902,362700003672,1.37617,1.04012,0.041620001,1.00457,1.1714799,1.22281,1.01781,0.053,0.893,0.015,0.0099900002,0.208,0.1345
"c(-73.242664, 40.863191)",11787,3303,36,36103135104,362706000327,1.841,1.73283,0.06202,1.7111599,1.7726099,1.76437,1.7195801,0.003,0.898,0.029,0.01736,0.4759,0.1004
"c(-73.165736, 40.87098)",11780,3303,36,36103135002,362706005839,1.83175,1.6344,0.055240002,1.5989701,1.76729,1.7848901,1.62659,0.003,0.898,0.029,0.01556,0.477,0.0951
