,geometry,zip,puma,FIPS,tract2010,NCES_ID,ec_high_own_ses_hs,ec_high_parent_ses_hs,volunteering_rate_hs,exposure_parent_ses_hs,exposure_own_ses_hs,ec_own_ses_hs,ec_parent_ses_hs,black,white,hispanic,civic_organizations_zip,frac_coll_plus2016,nonwhite_share2010,SAT_Total,SAT_Math,SAT_ERW
764,"c(-121.428871, 38.428929)",95758,6710.0,6,6067009615.0,61233003662,1.45055,1.31283,0.0414,1.28732,1.2001899,1.1148,1.2696199,0.087,0.458,0.105,0.0063299998,0.3418,0.6158,1071.3694871836565,531.4325784990098,536.0561179998607
765,"c(-121.346989, 38.456218)",95829,6711.0,6,6067009329.0,61233007226,1.4688801,1.28976,0.041990001,1.19716,1.19204,1.1523499,1.19476,0.04,0.505,0.124,0.00715,0.2269,0.7035,1057.6472886676893,526.5795591816811,531.7607519710674
766,"c(-121.391267, 38.468185)",95828,6711.0,6,6067009319.0,61233009534,1.1066,0.74605,0.02616,0.67848003,0.79244,0.78745002,0.68879998,0.04,0.505,0.124,0.0067400001,0.1101,0.8339,965.5393441913466,488.6341092801335,482.1866442248959
767,"c(-121.430164, 38.392829)",95757,6710.0,6,6067009637.0,61233010593,1.6267101,1.49936,0.050439999,1.42669,1.46849,1.42619,1.4159499,0.087,0.458,0.105,0.0027300001,0.4409,0.7818,1137.7548102906453,562.7144383312826,566.1375421505098
768,"c(-121.398289, 38.449401)",95624,6710.0,6,6067009322.0,61233011061,1.32191,1.09612,0.030780001,0.99339998,1.06401,1.02362,1.04062,0.087,0.458,0.105,0.016009999,0.2594,0.7937,1015.3846474322642,507.78943947492945,513.7054283567451
769,"c(-121.339551, 38.426226)",95624,6710.0,6,6067009332.0,61233011067,1.54168,1.52384,0.03633,1.43326,1.31102,1.3552999,1.42795,0.087,0.458,0.105,0.016009999,0.3512,0.5193,1109.2113481056144,548.3650070680458,551.9491950492566
770,"c(-121.39747, 38.39929)",95757,6711.0,6,6067009638.0,61233012274,1.38353,1.52821,0.039110001,1.46336,1.1846,1.23236,1.48478,0.04,0.505,0.124,0.0027300001,0.3286,0.5554,1109.7474469109382,538.9382518777783,545.2544034095578
771,"c(-120.9937, 37.7994)",95320,7704.0,6,6077004901.0,61284001448,1.3874,1.41012,0.034740001,1.24814,1.13972,1.10313,1.2512701,0.004,0.684,0.214,0.01003,0.1513,0.3129,1046.3089363254871,527.0862616104172,531.1644653724729
772,"c(-117.091407, 33.145642)",92026,7306.0,6,6073020105.0,61291001465,1.32271,1.19064,0.03115,0.92787999,0.87322003,0.71781999,0.79299003,0.026,0.626,0.253,0.0056099999,0.3367,0.4036,1038.1929497387976,514.8213584460143,511.652583455823
773,"c(-117.04145, 33.129733)",92027,7306.0,6,6073020709.0,61291001466,1.15774,0.85254002,0.03019,0.65946001,0.79316998,0.75505,0.66148001,0.026,0.626,0.253,0.00459,0.3773,0.3778,965.7598869305251,489.45977188769604,489.48589066006514
774,"c(-117.056581, 33.07636)",92025,7306.0,6,6073020706.0,61291001467,1.54959,1.4089299,0.03802,1.16616,1.16944,0.92695999,1.06186,0.026,0.626,0.253,0.01598,0.4449,0.2614,1084.4153600023524,532.7267439854263,537.3644772615473
775,"c(-122.016492, 38.69207)",95627,11300.0,6,6113011500.0,61293001470,1.13282,1.17932,0.01722,1.03931,0.85360998,0.90982002,1.07244,0.014,0.629,0.153,0.0198,0.1957,0.5187,1020.6198252544091,508.58784215604953,511.78492840291835
776,"c(-122.038331, 38.251469)",94533,9502.0,6,6095252501.0,61336001510,1.32485,1.24456,0.035420001,1.08069,0.96692997,0.84241003,1.05048,0.122,0.523,0.151,0.01154,0.1137,0.6809,1028.4805723695688,515.7868568114161,516.0240502829785
777,"c(-122.031063, 38.275527)",94533,9502.0,6,6095252314.0,61336001516,1.37786,1.25166,0.02627,1.16142,1.0801001,1.05392,1.15839,0.122,0.523,0.151,0.01154,0.1461,0.5993,1030.19338383141,519.6017575458129,514.7466772814847
778,"c(-122.146452, 38.199476)",94534,9502.0,6,6095252202.0,61336010429,1.52799,1.50511,0.042429999,1.4402601,1.32198,1.31758,1.44139,0.122,0.523,0.151,0.0071200002,0.3212,0.6177,1099.6666170249673,542.9392287863069,543.9660184258275
779,"c(-121.650993, 40.884132)",96013,8900.0,6,6089012701.0,61347001533,0.86637998,0.87695003,0.064709999,0.86908001,0.63690001,0.62251002,0.84986001,0.003,0.855,0.042,0.02049,0.1244,0.1929,1038.7347731083275,517.0648599636631,519.2823346633967
780,"c(-117.2411, 33.3486)",92028,7302.0,6,6073018801.0,61353001545,1.44873,1.37387,0.037560001,1.15591,1.04985,0.84749001,1.00869,0.005,0.631,0.15,0.01681,0.3065,0.2471,1068.923333776117,531.7525299191259,527.4555214087997
781,"c(-118.9148, 34.4037)",93015,11105.0,6,6111000302.0,61380001555,1.1691999,1.06416,0.02919,0.89094001,0.80686998,0.78048003,0.83055001,0.009,0.745,0.196,0.0101,0.1412,0.7153,1021.3488090551702,506.7847406778847,505.5037314466012
782,"c(-120.446471, 36.846463)",93622,1901.0,6,6019008401.0,61384001561,0.76121002,0.84615999,0.01532,0.58885002,0.53306001,0.51012999,0.56980997,0.018,0.468,0.458,0.0068899998,0.0476,0.9184,958.054955629532,487.9238669205894,474.2578103597064
783,"c(-121.306897, 38.600269)",95670,6702.0,6,6067008913.0,61389001568,1.16766,1.11824,0.036210001,0.98790997,0.88273001,0.83987999,0.96913999,0.078,0.583,0.093,0.0089999996,0.1959,0.2941,1014.4527378452337,505.23742539819176,518.8223169426757
784,"c(-121.156166, 38.648573)",95630,6712.0,6,6067008508.0,61389001570,1.65057,1.5943,0.079669997,1.55839,1.48857,1.45143,1.54109,0.018,0.719,0.078,0.01278,0.6647,0.3748,1201.0880620011549,592.5316257827479,599.7045280444462
785,"c(-121.105881, 38.655965)",95630,6712.0,6,6067008513.0,61389011932,1.6239001,1.67712,0.071570002,1.65649,1.52408,1.56453,1.66573,0.018,0.719,0.078,0.01278,0.6255,0.4379,1198.8069482424294,584.8265664086402,599.2871043827176
786,"c(-117.453191, 34.081464)",92335,7110.0,6,6071003101.0,61392001589,0.94774997,0.74751002,0.01722,0.59952998,0.64744002,0.65288001,0.60812998,0.067,0.26,0.587,0.0086700004,0.0903,0.9012,933.485400736501,481.53326641390646,474.95683878884995
787,"c(-117.491834, 34.051186)",92337,7110.0,6,6071002601.0,61392008290,1.19525,0.98439002,0.021880001,0.83626002,0.89051998,0.90125,0.85816997,0.067,0.26,0.587,0.0030400001,0.1772,0.8578,1007.2092394367024,504.1588492873989,499.64606048672897
788,"c(-117.446795, 34.129989)",92336,7110.0,6,6071002301.0,61392010301,1.06223,0.83767003,0.01787,0.70524001,0.76801997,0.75838,0.67483997,0.067,0.26,0.587,0.0033199999,0.1286,0.8873,973.0380902276038,492.429785115084,482.84495551040857
789,"c(-117.465065, 34.148116)",92336,7115.0,6,6071002304.0,61392011099,1.19517,1.1212,0.025110001,1.0112,0.96798003,0.96186,0.98521,0.091,0.222,0.551,0.0033199999,0.2865,0.7611,1006.3893680332928,501.1317966959965,506.3886878359868
790,"c(-117.450108, 34.059476)",92337,7110.0,6,6071002601.0,61392012517,0.95090997,0.95586997,0.018409999,0.74324,0.80228001,0.79684001,0.77829999,0.067,0.26,0.587,0.0030400001,0.1772,0.8578,989.9906676530703,499.8380061311497,490.0566579694065
791,"c(-123.788159, 39.437776)",95437,3300.0,6,6045010500.0,61407001610,1.00875,0.86638999,0.041749999,0.81795001,0.69862002,0.67869002,0.81623,0.007,0.771,0.087,0.03379,0.196,0.4087,987.7103493099863,492.919405026311,515.1632780234785
792,"c(-124.153417, 40.595248)",95540,2300.0,6,6023010800.0,61419001620,0.80522001,0.98273998,0.053089999,0.90810001,0.57384002,0.53072,0.88327998,0.007,0.798,0.048,0.01616,0.2343,0.241,1031.0908753449787,521.8201899258438,518.9864526924542
793,"c(-119.6716, 36.6329)",93625,1901.0,6,6019001600.0,61425001638,0.96991003,0.96089,0.019850001,0.84555,0.70616001,0.68467999,0.79664999,0.018,0.468,0.458,0.0098700002,0.1036,0.7652,982.3888704656865,498.7208994604994,495.60278481671514
794,"c(-122.0163, 37.5645)",94536,109.0,6,6001441302.0,61440001654,1.86689,1.6965801,0.11469,1.62629,1.79556,1.74678,1.62397,0.016,0.267,0.079,0.01912,0.5117,0.6607,1263.9584336437852,636.0500990940991,628.2222433087562
795,"c(-121.9663, 37.524)",94538,109.0,6,6001442301.0,61440001671,1.86233,1.63184,0.11736,1.5652699,1.77416,1.7411799,1.5534101,0.016,0.267,0.079,0.0082200002,0.3942,0.6791,1263.838982960554,627.6998625375601,622.063162678983
796,"c(-121.9865, 37.5291)",94538,109.0,6,6001442800.0,61440001672,1.71192,1.48656,0.071290001,1.3285201,1.53943,1.44282,1.37112,0.016,0.267,0.079,0.0082200002,0.3443,0.6435,1155.2215543572008,572.8421574999142,587.4894761327987
797,"c(-121.934, 37.5446)",94539,109.0,6,6001442200.0,61440001678,1.94225,1.77474,0.15181001,1.75253,1.89496,1.8980401,1.76104,0.016,0.267,0.079,0.01227,0.6414,0.7379,1300.7248221112268,667.3385711518406,641.7917177762424
798,"c(-121.9948, 37.5528)",94536,109.0,6,6001441800.0,61440001692,1.82858,1.64801,0.099289998,1.56013,1.74545,1.73049,1.55486,0.016,0.267,0.079,0.01912,0.4815,0.6609,1252.3934973900648,622.1575424510854,624.0464571436378
799,"c(-122.009606, 37.320237)",95014,8507.0,6,6085508003.0,61443001695,1.89595,1.64103,0.098679997,1.59352,1.8381,1.82776,1.58594,0.0,0.511,0.027,0.02141,0.6671,0.6719,1292.4984597674168,654.7979650070631,631.7834416078813
800,"c(-122.034123, 37.352648)",94087,8502.0,6,6085508403.0,61443001696,1.79195,1.35654,0.04752,1.24605,1.6964099,1.6938601,1.1954499,0.008,0.354,0.098,0.0055300002,0.7634,0.4004,1149.144472857243,568.9420454892627,576.1499112873923
801,"c(-122.048487, 37.336243)",95014,8507.0,6,6085507805.0,61443001697,1.8880399,1.67415,0.079960003,1.6131001,1.83606,1.81552,1.60138,0.0,0.511,0.027,0.02141,0.7081,0.6993,1300.865411921373,659.2994273289921,634.1284531630628
802,"c(-122.003803, 37.300837)",95129,8508.0,6,6085507904.0,61443001698,1.92676,1.7013201,0.097070001,1.66664,1.89978,1.86792,1.67088,0.013,0.476,0.096,0.01054,0.8306,0.6893,1322.7986545988824,678.6254398068821,642.4786925817014
803,"c(-122.056192, 37.3145)",95014,8507.0,6,6085507702.0,61443001699,1.91722,1.79163,0.085929997,1.74437,1.88108,1.8680201,1.75925,0.0,0.511,0.027,0.02141,0.8917,0.675,1317.5814851723446,669.5960810921397,638.0947542058303
804,"c(-119.809925, 36.817625)",93711,1902.0,6,6019004506.0,61455001711,1.41835,1.35464,0.04335,1.25117,1.13245,1.07322,1.2297601,0.031,0.634,0.175,0.01164,0.5056,0.2673,1074.0031578070098,540.6055018148671,539.5568315758801
805,"c(-119.8058, 36.719861)",93706,1904.0,6,6019000902.0,61455001723,1.22422,0.83946002,0.040449999,0.65701002,0.73591,0.61410999,0.63530999,0.077,0.421,0.367,0.0065100002,0.0502,0.985,997.4178907810845,500.82302459011396,491.96059730460894
806,"c(-119.805383, 36.767208)",93704,1904.0,6,6019003600.0,61455001730,0.61470997,0.63047999,0.02162,0.50454998,0.36531001,0.35365,0.49315,0.077,0.421,0.367,0.0079399999,0.429,0.4562,890.2447115897223,452.85797733879787,454.66384401334983
807,"c(-119.770242, 36.81806)",93710,1902.0,6,6019005409.0,61455001737,0.97318,0.99579,0.03115,0.84258997,0.70197999,0.68829,0.83455998,0.031,0.634,0.175,0.01393,0.248,0.5758,992.2967300895293,498.3712228366776,501.4535393831562
808,"c(-119.755015, 36.774997)",93703,1903.0,6,6019003301.0,61455001754,0.53543001,0.45157,0.01784,0.37705001,0.37867999,0.39331001,0.40456,0.041,0.402,0.357,0.00599,0.0884,0.722,912.6876136619665,454.37989889183683,455.5543893683593
809,"c(-119.752795, 36.741987)",93702,1905.0,6,6019002702.0,61455001762,0.63107002,0.64207,0.021709999,0.40134999,0.35317999,0.33282,0.35148001,0.058,0.367,0.381,0.0047300002,0.0208,0.9594,912.4623563774906,459.9960087461435,457.88696420299186
810,"c(-119.71691, 36.733103)",93727,1905.0,6,6019001409.0,61455007963,0.80273998,0.70086998,0.01863,0.51007998,0.48102,0.46345001,0.55474001,0.058,0.367,0.381,0.00471,0.3251,0.6034,911.4449446171927,463.3873649522247,459.8448049387189
811,"c(-119.75205, 36.784118)",93726,1903.0,6,6019005202.0,61455008841,0.67811,0.53389001,0.0228,0.50840002,0.56524003,0.60117,0.51183999,0.041,0.402,0.357,0.01433,0.1036,0.8066,918.5292527705542,456.07764888123415,459.1016568798067
812,"c(-117.9784, 33.8615)",90621,5907.0,6,6059001801.0,61476001809,1.12299,0.75026,0.020780001,0.63704002,0.92715001,0.89098001,0.62586999,0.018,0.537,0.188,0.0091399997,0.1652,0.794,971.3159908871668,494.64488752837394,480.4581067614713
813,"c(-117.9219, 33.8756)",92832,5907.0,6,6059011401.0,61476001810,1.46021,1.21551,0.044149999,1.00825,1.19814,1.07742,0.93133998,0.018,0.537,0.188,0.02795,0.5519,0.336,1068.963884228603,530.6914755220878,541.717529097766
814,"c(-117.9568, 33.937)",90631,5906.0,6,6059001103.0,61476001811,1.55741,1.44145,0.033750001,1.2619801,1.39949,1.37547,1.18709,0.015,0.606,0.143,0.01088,0.1542,0.6937,1048.2396112517122,529.5574614335667,536.6415588746786
815,"c(-117.9253, 33.9272)",90631,5906.0,6,6059001404.0,61476001814,1.69853,1.44877,0.048149999,1.28449,1.54684,1.48961,1.2282701,0.015,0.606,0.143,0.01088,0.1309,0.8258,1108.9680461078992,552.1012307503561,561.7628311036394
816,"c(-117.954859, 33.883453)",92833,5907.0,6,6059001704.0,61476001815,1.74816,1.36895,0.044750001,1.277,1.64275,1.58708,1.30107,0.018,0.537,0.188,0.0079800002,0.5973,0.8011,1148.5502193780958,568.9869340017104,580.5268858449698
817,"c(-117.8944, 33.8806)",92831,5907.0,6,6059011503.0,61476001816,1.84311,1.48027,0.086110003,1.42284,1.7577699,1.69083,1.42039,0.018,0.537,0.188,0.01185,0.4923,0.3677,1208.896901779186,608.5496356869745,594.5286443311215
818,"c(-121.298687, 38.256442)",95632,6711.0,6,6067009503.0,61482001821,1.22269,1.34729,0.067939997,1.13694,0.94585001,0.91246998,1.08916,0.04,0.505,0.124,0.0093200002,0.095,0.491,1030.9803749623445,512.1670609800852,526.354513758334
819,"c(-121.281942, 38.286014)",95632,6711.0,6,6067009407.0,61482012403,1.18635,1.52077,0.079599999,1.40698,1.02847,1.1077501,1.40563,0.04,0.505,0.124,0.0093200002,0.2013,0.4827,1059.0273324455422,532.1283073685888,541.3591285269293
820,"c(-117.964835, 33.761054)",92844,5913.0,6,6059088901.0,61488001827,1.21771,0.37874001,0.049219999,0.37298,0.98683,0.95239002,0.37149,0.007,0.305,0.2,-0.00034,0.1784,0.8702,991.240143759119,489.98486161942293,490.3263994823954
821,"c(-117.937277, 33.778202)",92840,5913.0,6,6059088602.0,61488001844,1.3109601,0.70694,0.055259999,0.62334001,1.06327,0.99589998,0.61579001,0.007,0.305,0.2,0.01271,0.1999,0.7692,1004.771551393837,497.9174355542888,501.8637753990582
822,"c(-117.948147, 33.736778)",92683,5912.0,6,6059099204.0,61488001854,1.55572,0.67540002,0.087459996,0.61725003,1.3770601,1.38617,0.60623002,0.013,0.361,0.186,0.00899,0.2874,0.7761,1006.0381422866068,479.1808170585852,510.963630457962
823,"c(-117.926926, 33.722274)",92708,5918.0,6,6059099227.0,61488001858,1.13152,0.50731999,0.030959999,0.37015,0.76401001,0.66548997,0.35806999,0.006,0.62,0.151,0.01788,0.2698,0.7001,951.643299263252,485.27044011979547,477.2167439419941
824,"c(-118.01376, 33.782023)",92845,5912.0,6,6059110003.0,61488001868,1.6111799,1.41221,0.0539,1.30893,1.47456,1.44568,1.3293101,0.013,0.361,0.186,0.0044499999,0.3691,0.3472,1121.806192267682,552.5266210149823,552.1231021284747
825,"c(-117.986237, 33.798872)",90680,5912.0,6,6059087901.0,61488001874,1.16732,0.51378,0.081129998,0.45296001,0.93883997,0.88981003,0.43814999,0.013,0.361,0.186,0.0059400001,0.2049,0.8068,964.7308055360354,499.62955244914843,490.09606961177275
826,"c(-117.914683, 33.76615)",92703,5913.0,6,6059089102.0,61488001878,1.01046,0.33781999,0.025110001,0.28865001,0.72128999,0.676,0.28417999,0.007,0.305,0.2,0.01998,0.1202,0.884,956.1966855968606,478.6500910285016,472.24164071143537
827,"c(-122.374316, 40.676909)",96019,8900.0,6,6089011702.0,61495001667,0.87273997,0.84647,0.076970004,0.79654998,0.64643002,0.63870001,0.79109001,0.003,0.855,0.042,0.01413,0.1573,0.2123,1021.36863951622,511.93836886602287,511.4009892283155
828,"c(-121.5763, 36.9957)",95020,8506.0,6,6085512509.0,61518001911,1.32447,1.1073999,0.038570002,0.92324001,1.09124,0.95495999,0.86186999,0.013,0.6,0.232,0.0074999998,0.2249,0.64,1030.5227279935445,514.981327324579,513.7206361924103
829,"c(-118.243363, 34.223154)",91214,3709.0,6,6037300501.0,61524001923,1.82601,1.5128599,0.06543,1.44318,1.70035,1.69806,1.45418,0.073,0.647,0.113,0.01746,0.4932,0.4972,1215.830013792599,599.8226365880864,598.3219459551362
830,"c(-118.232028, 34.145683)",91205,3719.0,6,6037302104.0,61524001931,1.6266201,1.13389,0.037579998,1.01428,1.38546,1.13627,1.01863,0.024,0.689,0.121,0.0078600002,0.377,0.6061,1057.0180087104575,518.3864210889598,522.5280331686206
831,"c(-118.270079, 34.166273)",91202,3719.0,6,6037301205.0,61524001933,1.68445,1.11768,0.04174,1.02846,1.46738,1.33811,1.04732,0.024,0.689,0.121,0.0038099999,0.5364,0.2435,1056.390099482542,516.6645234808523,522.6808224799581
832,"c(-118.253992, 34.237284)",91214,3719.0,6,6037300301.0,61524007518,1.86579,1.2673399,0.058370002,1.21227,1.76807,1.80989,1.19991,0.024,0.689,0.121,0.01746,0.4814,0.3914,1149.3086280894038,569.0910160377225,578.1185831358863
833,"c(-117.836091, 34.134157)",91741,3711.0,6,6037400402.0,61527001953,1.6731,1.56725,0.044879999,1.48701,1.49463,1.44871,1.49528,0.045,0.607,0.202,0.02547,0.4129,0.361,1140.792932482147,566.9823926022773,570.9619527575234
834,"c(-116.94762, 32.799182)",92021,7313.0,6,6073015701.0,61623002018,0.95585001,0.70998001,0.02716,0.66033,0.68469,0.68334001,0.60843998,0.025,0.776,0.113,0.00403,0.1169,0.5528,955.9256044173624,480.56599359436336,479.87704483005916
835,"c(-116.916726, 32.867744)",92040,7307.0,6,6073016804.0,61623002019,1.34294,1.30229,0.05223,1.20656,1.09551,1.0633399,1.19901,0.021,0.792,0.107,0.0085000005,0.1142,0.3029,1049.526077839421,516.2461242494044,533.6142747015263
836,"c(-116.916033, 32.799547)",92019,7313.0,6,6073015602.0,61623002020,1.39281,1.40238,0.037980001,1.2561899,1.1282099,1.11186,1.21702,0.025,0.776,0.113,0.0094900001,0.3416,0.222,1071.1110325695338,525.1651959261915,539.1544726778048
837,"c(-116.986902, 32.781411)",92020,7313.0,6,6073016000.0,61623002022,1.52177,1.32015,0.050829999,1.17337,1.2280999,1.15755,1.1593,0.025,0.776,0.113,0.01639,0.2611,0.3749,1078.9923704679181,528.1256216433756,541.0984281909244
838,"c(-116.973643, 32.737611)",91977,7319.0,6,6073013503.0,61623002024,1.21596,1.00106,0.031270001,0.85924,0.93651998,0.93014997,0.88256001,0.076,0.603,0.194,0.0094499998,0.2466,0.5287,1002.6663069035508,503.75591959648995,503.43180360397406
839,"c(-117.017044, 32.722726)",91977,7319.0,6,6073014002.0,61623002025,1.08049,0.84253001,0.02781,0.76582003,0.7863,0.75441998,0.75217003,0.076,0.603,0.194,0.0094499998,0.2199,0.6711,974.99767154989,489.63701742723833,487.9045173042337
840,"c(-116.969198, 32.857363)",92071,7313.0,6,6073016607.0,61623002026,1.38666,1.31283,0.04535,1.2649699,1.17314,1.1402,1.23829,0.025,0.776,0.113,0.0097700004,0.2793,0.2397,1069.2943225286447,526.5652309221044,536.2185402157628
841,"c(-116.921475, 32.760604)",92019,7319.0,6,6073013604.0,61623002028,1.67041,1.47159,0.060079999,1.39503,1.47263,1.49073,1.3762701,0.076,0.603,0.194,0.0094900001,0.4139,0.298,1139.587389551111,562.611213322442,565.3511759884242
842,"c(-117.015744, 32.847852)",92071,7313.0,6,6073016606.0,61623009141,1.55353,1.47453,0.053789999,1.41957,1.33745,1.30331,1.42653,0.025,0.776,0.113,0.0097700004,0.2873,0.2733,1109.8860866172306,545.5376255111192,552.6092930603227
843,"c(-121.000838, 37.261001)",95322,4701.0,6,6047002000.0,61632302033,1.07885,1.17945,0.034949999,0.98613,0.80989999,0.73619998,0.92439997,0.005,0.502,0.385,0.0070000002,0.0925,0.5491,1038.405267747925,515.1038150069082,519.4694285265164
844,"c(-117.9546, 34.0253)",91744,3716.0,6,6037407702.0,61632502049,1.05984,0.58390999,0.01791,0.52833998,0.76670998,0.75222999,0.53064001,0.012,0.165,0.612,0.0048500001,0.159,0.9329,980.7500109529353,496.24168059644745,479.61802458640807
845,"c(-117.9758, 34.0077)",91745,3739.0,6,6037408505.0,61632502053,1.53124,1.13518,0.03915,1.00471,1.24877,1.16809,1.0065,0.015,0.33,0.381,0.0081700003,0.3901,0.8244,1059.0971940099887,520.78819957159,527.767132392699
846,"c(-117.947, 33.9987)",91745,3739.0,6,6037408624.0,61632502072,1.6808,1.23092,0.050409999,1.0957299,1.4941,1.2748899,1.12133,0.015,0.33,0.381,0.0081700003,0.4017,0.863,1102.4383370208448,546.0880682242594,554.942979705493
847,"c(-117.9365, 34.0291)",91744,3716.0,6,6037407802.0,61632502074,1.0276901,0.56818998,0.0124,0.56085998,0.78573,0.80887002,0.52859998,0.012,0.165,0.612,0.0048500001,0.0903,0.9202,972.828364152929,502.8889722129671,475.8068794554979
848,"c(-119.644683, 36.344163)",93230,3100.0,6,6031000701.0,61650002085,1.3055,1.30322,0.022390001,1.1163,0.99544001,0.94983,1.0183901,0.05,0.517,0.305,0.0059799999,0.2325,0.3693,1037.1701632341226,514.7712781069021,518.5785829817283
849,"c(-119.661525, 36.330961)",93230,3100.0,6,6031001001.0,61650007506,1.1929899,1.2516,0.026000001,1.06978,0.87939,0.90450001,1.05567,0.05,0.517,0.305,0.0059799999,0.2521,0.5117,1030.216974530188,511.5723727889281,515.6576200888293
850,"c(-119.689938, 36.33721)",93230,3100.0,6,6031001001.0,61650012317,1.26656,1.24342,0.023469999,1.0323,1.08288,1.07972,0.91716999,0.05,0.517,0.305,0.0059799999,0.2521,0.5117,1014.3540178712142,507.9018847824309,512.8641305734014
851,"c(-118.3541, 33.9203)",90250,3759.0,6,6037602106.0,61668011295,1.43975,0.84284002,0.071520001,0.84965003,1.3396699,1.39219,0.88242,0.235,0.254,0.36,0.0068600001,0.1532,0.8881,1077.7385318467434,530.2471627224597,519.5358735548951
852,"c(-122.0685, 37.6718)",94541,107.0,6,6001436401.0,61674002116,1.52402,0.72680998,0.02688,0.66042,1.3348401,1.3118401,0.67164999,0.079,0.308,0.231,0.01335,0.3099,0.6285,972.9357947986837,484.0624840107394,490.2145030632545
853,"c(-122.0901, 37.6248)",94545,107.0,6,6001438400.0,61674002124,1.6917,0.84323001,0.02905,0.75142998,1.5185699,1.48489,0.75651002,0.079,0.308,0.231,0.00734,0.2119,0.7542,1046.3433898057974,513.8158220155824,513.072196975722
854,"c(-122.0664, 37.6418)",94544,107.0,6,6001437800.0,61674002135,1.54366,0.59046,0.0174,0.50319999,1.35198,1.32417,0.53899997,0.079,0.308,0.231,0.0042400002,0.2366,0.8314,966.5360801069129,494.0194085516463,482.1952382735392
855,"c(-116.9338, 33.7286)",92544,6506.0,6,6065043314.0,61692002154,1.3324701,1.2147,0.04205,1.09847,1.0328,0.97618997,1.06477,0.079,0.606,0.221,0.0042699999,0.1737,0.4082,1037.5600185731885,515.0665639402596,514.6464670157238
856,"c(-117.0088, 33.7198)",92545,6506.0,6,6065043317.0,61692009852,1.1630501,1.02993,0.029750001,0.92921001,0.90294999,0.88146001,0.90981001,0.079,0.606,0.221,0.0041299998,0.1213,0.5603,997.9043032882304,501.4018084964863,499.6255792444265
857,"c(-116.6606, 33.5707)",92539,6502.0,6,6065044402.0,61692011020,1.06234,1.12273,0.047570001,1.05667,0.87028003,0.87309003,1.04838,0.018,0.809,0.098,0.03438,0.1766,0.2575,1036.4815077670899,511.7357539667196,532.9089057038992
858,"c(-117.0184, 33.7683)",92545,6506.0,6,6065043504.0,61692012024,1.01521,1.03791,0.029060001,0.92742002,0.77974999,0.81018001,0.93603998,0.079,0.606,0.221,0.0041299998,0.1378,0.4715,1000.8162901738292,504.2799314571894,498.5709753516149
859,"c(-120.851099, 37.401963)",95324,4701.0,6,6047000402.0,61722002177,1.2418801,1.284,0.02713,1.2163399,0.98448002,0.99759001,1.19372,0.005,0.502,0.385,0.0089800004,0.1154,0.2526,1056.8245595787055,526.2717521012818,526.8575519808082
